Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
009420,한올바이오파마,제약,62500,60040.0,48987.5,2.19,59.44,32650,○ 양호(거래량 2.2배)
180640,한진칼,항공사,108500,114500.0,113520.0,1.99,-0.64,72437,△ 보통(거래량 2.0배)
036570,NC,게임엔터테인먼트,284500,274500.0,266200.0,1.67,9.21,61293,△ 보통(거래량 1.7배)
