Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
069960,현대백화점,백화점과일반상점,139800,33.14,25.16,3.52,63.3,15.21,36.66,30148,◎ 강세
028260,삼성물산,복합기업,535000,30.33,67.19,1.61,67.9,35.88,31.94,867597,◎ 강세
181710,NHN,IT서비스,46900,25.23,15.52,1.65,61.5,26.35,26.88,15361,◎ 강세
023530,롯데쇼핑,백화점과일반상점,172000,13.01,24.19,2.06,56.3,29.75,15.07,48657,◎ 강세
017670,SK텔레콤,무선통신서비스,108900,8.47,11.81,1.82,52.4,63.83,10.29,233906,○ 양호
105560,KB금융,은행,164200,6.76,4.06,1.55,64.7,10.86,8.31,612220,○ 양호
036570,NC,게임엔터테인먼트,289500,4.32,8.22,1.54,57.3,13.63,5.86,62370,△ 보통
