Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
088350,한화생명,생명보험,5490,4961.0,4950.25,7.26,11.47,47682,◎ 강한신호(거래량 7.3배)
001450,현대해상,손해보험,32750,30900.0,30677.5,3.77,5.99,27919,◎ 강한신호(거래량 3.8배)
034220,LG디스플레이,디스플레이패널,15340,13442.0,13370.0,3.5,23.21,76700,◎ 강한신호(거래량 3.5배)
003230,삼양식품,식품,1439000,1348800.0,1332500.0,3.26,13.84,108400,◎ 강한신호(거래량 3.3배)
282330,BGF리테일,백화점과일반상점,146000,136720.0,134260.0,1.54,9.04,25235,△ 보통(거래량 1.5배)
