Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
001430,세아베스틸지주,철강,41600,24.92,37.07,1.57,69.1,20.77,26.49,14919,◎ 강세
011780,금호석유화학,화학,129600,13.29,15.82,5.04,63.6,14.45,18.33,32604,◎ 강세
007070,GS리테일,백화점과일반상점,28350,14.55,13.4,3.03,63.9,29.72,17.57,23703,◎ 강세
010130,고려아연,비철금속,1106000,10.71,10.27,1.69,60.5,23.06,12.4,230855,◎ 강세
005440,현대지에프홀딩스,복합기업,12190,3.48,-5.28,2.9,51.1,5.76,6.38,22356,△ 보통
