Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
009830,한화솔루션,에너지장비및서비스,33900,29210.0,28035.0,5.39,32.94,58272,◎ 강한신호(거래량 5.4배)
011780,금호석유화학,화학,129600,120220.0,118475.0,5.04,13.29,32604,◎ 강한신호(거래량 5.0배)
003670,포스코퓨처엠,화학,155800,145820.0,142675.0,3.47,13.14,138578,◎ 강한신호(거래량 3.5배)
010060,OCI홀딩스,화학,272500,236880.0,208825.0,3.33,43.19,50876,◎ 강한신호(거래량 3.3배)
007070,GS리테일,백화점과일반상점,28350,25810.0,25517.5,3.03,14.55,23703,◎ 강한신호(거래량 3.0배)
020150,롯데에너지머티리얼즈,전자장비와기기,30600,30230.0,30165.0,2.36,11.88,16024,○ 양호(거래량 2.4배)
112610,씨에스윈드,에너지장비및서비스,43850,41060.0,39852.5,2.04,17.56,18492,○ 양호(거래량 2.0배)
010130,고려아연,비철금속,1106000,1099800.0,1024000.0,1.69,10.71,230855,△ 보통(거래량 1.7배)
