Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
000880,한화,복합기업,130200,113680.0,103870.0,4.63,29.42,69168,◎ 강한신호(거래량 4.6배)
052690,한전기술,전기유틸리티,126300,108020.0,99500.0,2.58,34.08,46399,○ 양호(거래량 2.6배)
020560,아시아나항공,항공사,7530,7248.0,7116.5,2.37,8.97,15593,○ 양호(거래량 2.4배)
010120,LS ELECTRIC,전기장비,219500,199140.0,199120.0,1.53,10.19,325500,△ 보통(거래량 1.5배)
