Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
062040,산일전기,전기장비,201500,12.44,57.67,3.47,69.3,34.1,15.91,60152,◎ 강세
003670,포스코퓨처엠,화학,184000,12.68,50.7,1.96,68.8,363.64,14.64,163483,◎ 강세
010120,LS ELECTRIC,전기장비,219500,10.19,34.0,1.53,59.4,84.68,11.72,325500,○ 양호
229640,LS에코에너지,전기장비,48400,5.45,36.53,1.79,57.9,33.45,7.24,14715,△ 보통
375500,DL이앤씨,건설,74300,4.35,41.79,1.66,56.7,5.13,6.01,29020,△ 보통
