Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
088350,한화생명,생명보험,5700,5244.0,5119.5,3.75,19.12,49506,◎ 강한신호(거래량 3.8배)
042660,한화오션,조선,133100,120580.0,118095.0,3.3,20.78,407836,◎ 강한신호(거래량 3.3배)
475150,SK이터닉스,에너지장비및서비스,52400,48120.0,41837.5,2.93,18.15,17851,○ 양호(거래량 2.9배)
375500,DL이앤씨,건설,85000,79500.0,75965.0,2.14,20.74,32890,○ 양호(거래량 2.1배)
028050,삼성E&A,건설,52500,50890.0,50052.5,1.76,10.99,102900,△ 보통(거래량 1.8배)
204320,HL만도,자동차부품,73900,67280.0,60165.0,1.71,46.92,34701,△ 보통(거래량 1.7배)
015760,한국전력,전기유틸리티,40500,39050.0,38500.0,1.61,11.26,259995,△ 보통(거래량 1.6배)
011200,HMM,해운사,22100,20890.0,19910.5,1.58,20.24,208456,△ 보통(거래량 1.6배)
