Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
006800,미래에셋증권,증권,50400,16.43,-1.56,15.81,12.36,282022,◎ 극과매도(RSI 16)
336260,두산퓨얼셀,에너지장비및서비스,76500,21.59,6.4,-46.08,-30.66,50103,○ 과매도(RSI 22)
001430,세아베스틸지주,철강,46250,24.7,0.22,23.09,2.89,16586,○ 과매도(RSI 25)
00680K,미래에셋증권2우B,기타,13620,25.44,-0.87,,,18591,△ 약과매도(RSI 25)
