Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
004370,농심,식품,420000,5.79,20.34,2.03,66.2,14.3,7.83,25547,△ 보통
006260,LS,전기장비,343500,4.09,29.38,1.63,66.4,32.2,5.72,107172,△ 보통
028670,팬오션,해운사,6040,3.6,19.84,1.95,65.4,9.54,5.55,32288,△ 보통
